Protein_ID	Species	Orthogroup	OG_Median_Intensity_All	OG_Median_Intensity_GramPos	OG_Median_Intensity_GramNeg	Protein_Mean_Relative_Intensity	Localization
WP_065529249.1	A_muciniphila	OG0000224	9.92566981253e-05	9.87720782035e-05	0.0001910687359784	0.0001910687359784	Cytoplasmic
WP_102744722.1	A_muciniphila	OG0000095	0.0002294865660265	0.0003563711060046	9.656303215e-05	0.0001879915934801	Cytoplasmic
WP_012419262.1	A_muciniphila	OG0000418	0.0012433557261204	0.0012433557261204	0.0021906104284657	0.0001878095304821	Cytoplasmic Membrane
WP_031930056.1	A_muciniphila	OG0000154	5.74576326517e-05	6.78943585465e-05	2.00855013356e-05	0.000186071663354	Cytoplasmic
WP_012420233.1	A_muciniphila	OG0000213	7.72748888591e-05	7.72748888591e-05	0.000108825253737	0.0001851113798429	Cytoplasmic
WP_051729401.1	A_muciniphila	OG0000678	0.0010187965348842		0.0010187965348842	0.0001842807220163	Outer Membrane
WP_012420853.1	A_muciniphila	OG0000220	4.28650061211e-05	1.33519713022e-05	0.0002499507385573	0.0001821815009314	Cytoplasmic
WP_012419224.1	A_muciniphila	OG0000415	0.0002941989341747		0.0002941989341747	0.0001797291625733	Cytoplasmic
WP_155844636.1	A_muciniphila	OG0000010	0.0007414109204657	0.0018150400113628	0.0001766261055742	0.0001766261055742	Cytoplasmic Membrane
WP_012419473.1	A_muciniphila	unique				0.0001752537142963	Cytoplasmic Membrane
WP_012420278.1	A_muciniphila	OG0000111	0.0001306033300973		0.0001306033300973	0.000172972259872	Cytoplasmic Membrane
WP_031930527.1	A_muciniphila	unique				0.0001717877498006	Periplasmic
WP_153951285.1	A_muciniphila	OG0000305	0.0001947250117445	0.0003966641642126	0.0001691450922598	0.0001691450922598	Cytoplasmic Membrane
WP_012419953.1	A_muciniphila	unique				0.0001674615918677	Periplasmic
WP_102748769.1	A_muciniphila	OG0000163	0.0004981726306556	0.0114127179183102	0.0004354963297452	0.0001672194644748	Cytoplasmic
WP_022197871.1	A_muciniphila	OG0000416	0.0001659509799879	3.077939745e-07	0.0005588435358082	0.0001659509799879	Cytoplasmic
WP_102744560.1	A_muciniphila	OG0000657	0.0002584987378701	0.0003512122840761	0.000165785191664	0.000165785191664	Cytoplasmic
WP_012421134.1	A_muciniphila	OG0000427	0.0002896978022557		0.0002896978022557	0.0001640140123754	Outer Membrane
WP_031930870.1	A_muciniphila	unique				0.0001635274432217	Periplasmic
WP_102747028.1	A_muciniphila	OG0000651	0.0004000082257721	0.0006387902525212	0.000161226199023	0.000161226199023	Cytoplasmic
WP_012421135.1	A_muciniphila	OG0000672	0.0004301338650203		0.0004301338650203	0.0001569151854636	Cytoplasmic Membrane
WP_147527729.1	A_muciniphila	OG0000208	0.0001628740016322	0.000294351370377	0.0001545976803225	0.0001545976803225	Cytoplasmic
WP_012419811.1	A_muciniphila	unique				0.0001539118025803	Cytoplasmic
WP_012420444.1	A_muciniphila	OG0000094	0.0006931432101478	0.0009159087651693	2.71150484665e-05	0.0001518299272083	Cytoplasmic
WP_022197949.1	A_muciniphila	OG0000214	0.0001494713323964	0.0001018549581622	0.0001494713323964	0.0001494713323964	Cytoplasmic
WP_042447560.1	A_muciniphila	unique				0.0001494074242228	Cytoplasmic Membrane
WP_012419436.1	A_muciniphila	OG0000286	0.0001031063510845	0.0001031063510845	7.62325863598e-05	0.0001469710503155	Cytoplasmic
WP_102749070.1	A_muciniphila	unique				0.0001460987084941	Extracellular
WP_102741702.1	A_muciniphila	OG0000211	0.0001571043453614	0.0005071106318321	0.0001148522727208	0.0001446380409881	Cytoplasmic Membrane
WP_102746877.1	A_muciniphila	OG0000158	4.16485230232e-05	4.16485230232e-05	7.50366078371e-05	0.0001426305289372	Cytoplasmic
WP_046434364.1	A_muciniphila	OG0000207	0.0001369111810422	0.0001674760565179	0.0001369111810422	0.0001414766774334	Cytoplasmic
WP_012420433.1	A_muciniphila	unique				0.0001414278814563	Cytoplasmic Membrane
WP_012419610.1	A_muciniphila	OG0000288	0.00017199629929		0.00017199629929	0.0001407330078149	Cytoplasmic
WP_031930231.1	A_muciniphila	unique				0.0001375829289541	Cytoplasmic
WP_232053421.1	A_muciniphila	OG0000653	0.0001048772376086	7.42546167173e-05	0.0001354998585	0.0001354998585	Cytoplasmic
WP_012420469.1	A_muciniphila	OG0000656	0.0008652989304883		0.0008652989304883	0.0001354425433762	Outer Membrane
WP_012420358.1	A_muciniphila	OG0000218	0.0001361445693061	0.0003145584922651	0.0001343892288039	0.0001343892288039	Cytoplasmic
WP_102741684.1	A_muciniphila	unique				0.0001335245635129	Cytoplasmic Membrane
WP_162378714.1	A_muciniphila	OG0000023	0.0001260856207337	0.0026788920868688	0.0001187034085243	0.0001334678329431	Cytoplasmic Membrane
WP_162378711.1	A_muciniphila	OG0000110	0.0003468770149429	0.0016302983847818	5.86127697705e-05	0.0001329848345637	Cytoplasmic
WP_012419753.1	A_muciniphila	OG0000018	7.7719486784e-06	4.4350477217e-06	4.95478186022e-05	0.0001314519758143	Cytoplasmic
WP_102747226.1	A_muciniphila	OG0000452	8.44057367396e-05		8.44057367396e-05	0.0001295573020974	Cytoplasmic
WP_012420447.1	A_muciniphila	unique				0.0001290321482919	Periplasmic
WP_012419588.1	A_muciniphila	OG0000643	6.27421142795e-05	2.247535451e-06	0.000123236693108	0.000123236693108	Cytoplasmic
WP_102745112.1	A_muciniphila	unique				0.0001221015593453	Outer Membrane
WP_081863700.1	A_muciniphila	OG0000662	9.36945347035e-05		9.36945347035e-05	0.0001219306570898	Cytoplasmic
WP_046437487.1	A_muciniphila	OG0000091	3.35260805188e-05	1.85423384348e-05	0.0003416098401397	0.0001217748018636	Cytoplasmic
WP_102747047.1	A_muciniphila	OG0000164	0.0003597883336075	0.0008099620136798	7.09039737068e-05	0.0001183417035478	Cytoplasmic
WP_164502602.1	A_muciniphila	OG0000304	6.86861508574e-05	0.0002548751174898	6.27018077648e-05	0.0001174482733813	Cytoplasmic
WP_102745145.1	A_muciniphila	OG0000229	0.0001173757811901	8.95730126341e-05	0.0001173757811901	0.0001173757811901	Cytoplasmic Membrane
WP_162378716.1	A_muciniphila	OG0000668	6.94466621249e-05		6.94466621249e-05	0.0001151339290781	Extracellular
WP_102747207.1	A_muciniphila	unique				0.0001145418016171	Cytoplasmic Membrane
WP_081429145.1	A_muciniphila	OG0000457	1.05421612485e-05	6.7996205457e-06	0.0001140465796441	0.0001140465796441	Cytoplasmic
WP_042447544.1	A_muciniphila	OG0000130	0.000501869487537	0.0004243431645754	0.000501869487537	0.0001137727370464	Cytoplasmic
WP_065528839.1	A_muciniphila	OG0000087	0.0006713466110681		0.0006713466110681	0.0001137462021301	Extracellular
WP_155844470.1	A_muciniphila	unique				0.0001131893313289	Cytoplasmic
WP_249025084.1	A_muciniphila	OG0000047	0.0001191261386516	0.0001256840081069	0.0001125682691963	0.0001125682691963	Cytoplasmic
WP_128252097.1	A_muciniphila	unique				0.0001113114720083	Outer Membrane
WP_012420561.1	A_muciniphila	unique				0.0001093387725	Cytoplasmic Membrane
WP_012419212.1	A_muciniphila	OG0000413	0.0001093128520999	0.001345810317155	0.0001093128520999	0.0001093128520999	Cytoplasmic
WP_012419973.1	A_muciniphila	OG0000119	0.0020564740014669	0.0039117060647196	0.0005837779639402	0.0001057149941207	Cytoplasmic
WP_051729148.1	A_muciniphila	OG0000023	0.0001260856207337	0.0026788920868688	0.0001187034085243	0.000105416309999	Cytoplasmic Membrane
WP_197738471.1	A_muciniphila	unique				0.000104870767299	Cytoplasmic Membrane
WP_102741993.1	A_muciniphila	OG0000285	0.000196619843833	0.0004718720890836	0.000196619843833	0.0001033270443487	Cytoplasmic Membrane
WP_102747042.1	A_muciniphila	unique				0.0001029054979445	Cytoplasmic Membrane
WP_012419323.1	A_muciniphila	OG0000197	0.000417504980289	0.0011561851925614	5.84039813953e-05	0.0001028917476741	Cytoplasmic
WP_042448113.1	A_muciniphila	OG0000045	0.0001030331362938	0.00010337248323	0.0001026937893576	0.0001026937893576	Cytoplasmic Membrane
WP_102747159.1	A_muciniphila	OG0000299	0.0001518169801715	0.0002011689139487	0.0001024650463944	0.0001024650463944	Cytoplasmic
WP_102732659.1	A_muciniphila	OG0000445	0.0001762148110694	0.0002650530916668	0.0001023587130976	0.0001023587130976	Cytoplasmic Membrane
WP_012421019.1	A_muciniphila	OG0000035	0.0002540531652244	0.0006269752129611	0.0001021287922433	0.0001021287922433	Cytoplasmic Membrane
WP_102746986.1	A_muciniphila	OG0000655	0.0001868763474269	0.0002722546620026	0.0001014980328511	0.0001014980328511	Cytoplasmic
WP_102747213.1	A_muciniphila	OG0000027	0.000176663059643	0.0003192328610269	6.09425276585e-05	0.0001011852213181	Cytoplasmic
WP_102746566.1	A_muciniphila	unique				0.0001010335178373	Outer Membrane
WP_012420737.1	A_muciniphila	unique				0.0001005300246018	Cytoplasmic
WP_022197882.1	A_muciniphila	OG0000428	4.06522378385e-05	2.06781467584e-05	0.0001001344751227	0.0001001344751227	Extracellular
WP_012420923.1	A_muciniphila	OG0000167	0.0001952320841728	0.0002503591427695	9.95905517276e-05	9.95905517276e-05	Cytoplasmic
WP_031930302.1	A_muciniphila	OG0000062	0.0005985087687408	0.0026539650826302	0.0002153713887972	9.82248190709e-05	Cytoplasmic
WP_046437406.1	A_muciniphila	OG0000022	0.0002151967336506	0.0002517848427121	9.77755164864e-05	9.77755164864e-05	Cytoplasmic
WP_012419721.1	A_muciniphila	OG0000015	0.0004020016233242	0.0007006651555772	0.0001172143253692	9.60020451731e-05	Periplasmic
WP_012420004.1	A_muciniphila	OG0000209	0.0002515387111012	0.000258670528169	9.60019905636e-05	9.60019905636e-05	Cytoplasmic
WP_012419164.1	A_muciniphila	OG0000153	2.92398403665e-05	2.92398403665e-05	4.86279665325e-05	9.48490340012e-05	Cytoplasmic Membrane
WP_065530069.1	A_muciniphila	unique				9.45403825396e-05	Cytoplasmic
WP_094140013.1	A_muciniphila	OG0000654	5.32233874437e-05	1.28374291255e-05	9.36093457619e-05	9.36093457619e-05	Cytoplasmic
WP_012419661.1	A_muciniphila	unique				9.28877360786e-05	Outer Membrane
WP_046436777.1	A_muciniphila	OG0000201	9.17874218111e-05	0.0037689930094453	6.05808622256e-05	9.17874218111e-05	Cytoplasmic
WP_012420515.1	A_muciniphila	unique				9.13409279726e-05	Cytoplasmic Membrane
WP_065529124.1	A_muciniphila	unique				8.91676204723e-05	Cytoplasmic Membrane
WP_102743268.1	A_muciniphila	OG0000070	0.0003903782679811	0.000973372322901	0.0001204516689514	8.85703054333e-05	Cytoplasmic Membrane
WP_155844549.1	A_muciniphila	unique				8.66721886357e-05	Cytoplasmic
WP_012419642.1	A_muciniphila	unique				8.61426044248e-05	Cytoplasmic
WP_232053490.1	A_muciniphila	OG0000160	2.07049066113e-05	2.07049066113e-05	4.69887172337e-05	8.51060287221e-05	Cytoplasmic
WP_162378753.1	A_muciniphila	OG0000455	8.47861240454e-05	0.0001752864251149	8.47861240454e-05	8.47861240454e-05	Cytoplasmic Membrane
WP_102745140.1	A_muciniphila	OG0000452	8.44057367396e-05		8.44057367396e-05	8.44057367396e-05	Cytoplasmic
WP_022198776.1	A_muciniphila	OG0000125	2.93923201791e-05	2.9011464233e-05	8.31826308435e-05	8.31826308435e-05	Cytoplasmic
WP_012420016.1	A_muciniphila	OG0000294	1.51679131765e-05	6.3124625708e-06	8.29624418524e-05	8.29624418524e-05	Cytoplasmic
WP_046435641.1	A_muciniphila	OG0000443	3.15159510922e-05	1.92892599815e-05	8.27175550862e-05	8.27175550862e-05	Cytoplasmic
WP_102745696.1	A_muciniphila	OG0000014	0.0003891781903012	0.0010466637134823	8.9437562243e-06	8.25436413115e-05	Cytoplasmic Membrane
WP_102747166.1	A_muciniphila	unique				8.14501186054e-05	Cytoplasmic
WP_102744391.1	A_muciniphila	OG0000023	0.0001260856207337	0.0026788920868688	0.0001187034085243	8.13557114945e-05	Cytoplasmic Membrane
WP_012420649.1	A_muciniphila	OG0000438	2.72318011432e-05		2.72318011432e-05	8.10229872719e-05	Cytoplasmic
WP_012420097.1	A_muciniphila	unique				8.0616901109e-05	Cytoplasmic Membrane
WP_031930430.1	A_muciniphila	OG0000646	0.0002713294160115		0.0002713294160115	8.03294300057e-05	Cytoplasmic
WP_065528831.1	A_muciniphila	unique				8.00301217616e-05	Cytoplasmic
WP_051729446.1	A_muciniphila	OG0000156	7.2081937711e-05		7.2081937711e-05	7.99668335504e-05	Periplasmic
WP_012419372.1	A_muciniphila	OG0000419	7.96058147409e-05	0.000111612237624	7.96058147409e-05	7.96058147409e-05	Cytoplasmic
WP_012419322.1	A_muciniphila	OG0000636	4.25393227848e-05	5.9254695756e-06	7.91531759939e-05	7.91531759939e-05	Cytoplasmic Membrane
WP_102746609.1	A_muciniphila	unique				7.88611106606e-05	Cytoplasmic
WP_102746933.1	A_muciniphila	OG0000638	0.0053191158236932		0.0053191158236932	7.83242296277e-05	Cytoplasmic
WP_102746847.1	A_muciniphila	OG0000215	0.0001673353349472	0.0004919534902352	7.64812107319e-05	7.64812107319e-05	Cytoplasmic
WP_232053467.1	A_muciniphila	OG0000641	0.000296049223582	0.0005156472075929	7.64512395712e-05	7.64512395712e-05	Cytoplasmic
WP_012420692.1	A_muciniphila	unique				7.38051522623e-05	Cytoplasmic
WP_102747031.1	A_muciniphila	OG0000429	4.91854330643e-05	2.94070582089e-05	7.38036543093e-05	7.38036543093e-05	Cytoplasmic
WP_012420366.1	A_muciniphila	OG0000072	0.0002515494513267	0.0007769501282992	7.30104283367e-05	7.30104283367e-05	Cytoplasmic Membrane
WP_012419155.1	A_muciniphila	unique				7.24623959628e-05	Cytoplasmic
WP_035196558.1	A_muciniphila	OG0000302	5.56687776861e-05	3.9597807766e-05	7.17397476063e-05	7.17397476063e-05	Cytoplasmic
WP_022198810.1	A_muciniphila	OG0000661	3.54137775077e-05	7.965230422e-07	7.00310319731e-05	7.00310319731e-05	Cytoplasmic
WP_233420548.1	A_muciniphila	OG0000307	4.08542208534e-05	1.19186256582e-05	6.97898160485e-05	6.97898160485e-05	Cytoplasmic
WP_012419576.1	A_muciniphila	OG0000200	0.0005738675497223	0.0012184739384585	6.93512308167e-05	6.93512308167e-05	Cytoplasmic
WP_031930721.1	A_muciniphila	unique				6.93164526462e-05	Cytoplasmic Membrane
WP_102746783.1	A_muciniphila	unique				6.858149603e-05	Periplasmic
WP_022197633.1	A_muciniphila	OG0000289	3.80281089956e-05	3.80281089956e-05	3.83170719263e-05	6.82897407141e-05	Cytoplasmic
WP_102746560.1	A_muciniphila	unique				6.69315611705e-05	Cytoplasmic Membrane
WP_102747152.1	A_muciniphila	OG0000226	6.64112995074e-05	0.0018098913803704	4.67200893175e-05	6.64112995074e-05	Cytoplasmic Membrane
WP_031930081.1	A_muciniphila	unique				6.63553600878e-05	Cytoplasmic Membrane
WP_102746684.1	A_muciniphila	OG0000433	6.60037797662e-05	6.80387917962e-05	6.60037797662e-05	6.60037797662e-05	Cytoplasmic
WP_102746886.1	A_muciniphila	unique				6.58760810459e-05	Periplasmic
WP_102743497.1	A_muciniphila	OG0000002	0.0006498363297989	0.0008922043015105	6.57727867658e-05	6.57727867658e-05	Extracellular
WP_167525136.1	A_muciniphila	OG0000662	9.36945347035e-05		9.36945347035e-05	6.54584123171e-05	Cytoplasmic
WP_012419718.1	A_muciniphila	OG0000424	0.0005256180679004	0.00140763739758	6.53518634428e-05	6.53518634428e-05	Cytoplasmic
WP_102746913.1	A_muciniphila	OG0000156	7.2081937711e-05		7.2081937711e-05	6.41970418715e-05	Periplasmic
WP_031931055.1	A_muciniphila	OG0000219	0.0004767467718596	0.0015047856321246	5.44277120995e-05	6.40158317747e-05	Cytoplasmic
WP_012420992.1	A_muciniphila	OG0000450	6.38205093738e-05	0.0001293721453884	6.38205093738e-05	6.38205093738e-05	Cytoplasmic
WP_102747085.1	A_muciniphila	OG0000007	9.40847804381e-05	0.0001840133788508	5.8458509059e-06	6.31537643278e-05	Cytoplasmic Membrane
WP_102738850.1	A_muciniphila	OG0000026	2.48494769429e-05	2.48494769429e-05	3.7533774866e-05	6.30335297647e-05	Cytoplasmic Membrane
WP_012420113.1	A_muciniphila	OG0000165	7.37139692224e-05	0.0002873053677513	6.26073402392e-05	6.26073402392e-05	Cytoplasmic
WP_012419836.1	A_muciniphila	unique				6.16997475935e-05	Cytoplasmic Membrane
WP_155844503.1	A_muciniphila	OG0000112	5.31250068938e-05	4.2564312355e-05	5.31250068938e-05	6.14174577499e-05	Periplasmic
WP_031931203.1	A_muciniphila	OG0000663	3.15880880838e-05		3.15880880838e-05	6.09883194643e-05	Cytoplasmic
WP_220789211.1	A_muciniphila	unique				6.05743222117e-05	Cytoplasmic Membrane
WP_157738289.1	A_muciniphila	OG0000679	3.72002115902e-05		3.72002115902e-05	6.01788317212e-05	Periplasmic
WP_102746507.1	A_muciniphila	unique				6.00806883846e-05	Cytoplasmic
WP_012419380.1	A_muciniphila	unique				5.89014935087e-05	Cytoplasmic
WP_102748868.1	A_muciniphila	OG0000449	5.81474787517e-05	0.0002538926698147	5.81474787517e-05	5.81474787517e-05	Cytoplasmic
WP_162378755.1	A_muciniphila	unique				5.65274209879e-05	Cytoplasmic
WP_102746856.1	A_muciniphila	OG0000423	4.4077176464e-05	3.72163461375e-05	5.63753705184e-05	5.63753705184e-05	Cytoplasmic
WP_022197145.1	A_muciniphila	OG0000015	0.0004020016233242	0.0007006651555772	0.0001172143253692	5.60285595711e-05	Periplasmic
WP_155844471.1	A_muciniphila	OG0000408	5.55356725426e-05		5.55356725426e-05	5.55356725426e-05	Outer Membrane
WP_146018750.1	A_muciniphila	unique				5.54574552414e-05	Cytoplasmic Membrane
WP_065528627.1	A_muciniphila	OG0000066	0.0001969471614128	0.0004221189771293	4.70701092061e-05	5.50364269549e-05	Cytoplasmic
WP_012419795.1	A_muciniphila	OG0000648	0.0002682530712938	0.0004816896370277	5.481650556e-05	5.481650556e-05	Cytoplasmic
WP_012420632.1	A_muciniphila	OG0000437	2.69535570816e-05	1.98460029012e-05	5.42978329897e-05	5.42978329897e-05	Cytoplasmic
WP_162378810.1	A_muciniphila	unique				5.32571124564e-05	Cytoplasmic Membrane
WP_012420719.1	A_muciniphila	OG0000112	5.31250068938e-05	4.2564312355e-05	5.31250068938e-05	5.31250068938e-05	Periplasmic
WP_065529568.1	A_muciniphila	OG0000454	0.0001976148632609	0.0002346007144447	5.29649243808e-05	5.29649243808e-05	Cytoplasmic
WP_012419585.1	A_muciniphila	unique				5.24745453759e-05	Cytoplasmic
WP_012419141.1	A_muciniphila	unique				5.20921845295e-05	Cytoplasmic
WP_046436712.1	A_muciniphila	OG0000157	0.0002549999289559	0.0009337432901316	4.18181187634e-05	5.18418205756e-05	Cytoplasmic
WP_102745079.1	A_muciniphila	OG0000195	5.16747114103e-05	5.00890124226e-05	5.16747114103e-05	5.16747114103e-05	Cytoplasmic Membrane
WP_012419065.1	A_muciniphila	OG0000001	3.45540256931e-05	5.60044915217e-05	1.17025393741e-05	5.0258794143e-05	Cytoplasmic
WP_102747026.1	A_muciniphila	unique				4.98115527305e-05	Cytoplasmic
WP_102746723.1	A_muciniphila	unique				4.90370540304e-05	Cytoplasmic
WP_012419563.1	A_muciniphila	unique				4.8839130141e-05	Cytoplasmic
WP_131072164.1	A_muciniphila	OG0000087	0.0006713466110681		0.0006713466110681	4.84970964152e-05	Cytoplasmic Membrane
WP_012419488.1	A_muciniphila	OG0000640	0.0001625029863166		0.0001625029863166	4.81677582643e-05	Outer Membrane
WP_012420289.1	A_muciniphila	OG0000054	0.0001698405052968	0.0005885660332666	3.78918282346e-05	4.81289601749e-05	Cytoplasmic
WP_102735683.1	A_muciniphila	OG0000645	6.77436184383e-05	8.74621171313e-05	4.80251197454e-05	4.80251197454e-05	Cytoplasmic
WP_042447740.1	A_muciniphila	unique				4.6285983394e-05	Outer Membrane
WP_233438170.1	A_muciniphila	unique				4.54822707572e-05	Cytoplasmic
WP_022197812.1	A_muciniphila	OG0000228	8.5256756899e-05	9.30812444104e-05	4.48850877297e-05	4.48850877297e-05	Cytoplasmic
WP_102745111.1	A_muciniphila	OG0000673	6.78263908258e-05		6.78263908258e-05	4.43322010239e-05	Cytoplasmic Membrane
WP_012419974.1	A_muciniphila	OG0000084	0.0004383042158628	0.0015237888831855	6.08057523435e-05	4.41613097219e-05	Cytoplasmic
WP_012419501.1	A_muciniphila	unique				4.36269837408e-05	Cytoplasmic
WP_012419592.1	A_muciniphila	OG0000112	5.31250068938e-05	4.2564312355e-05	5.31250068938e-05	4.29028286411e-05	Periplasmic
WP_012420615.1	A_muciniphila	unique				4.19148141884e-05	Cytoplasmic
WP_102740736.1	A_muciniphila	OG0000642	0.0001649783565479		0.0001649783565479	4.12763014469e-05	Cytoplasmic
WP_157738210.1	A_muciniphila	OG0000408	5.55356725426e-05		5.55356725426e-05	4.1216852411e-05	Cytoplasmic Membrane
